  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577  -0.43089  -1.39358  -2.53530  -3.05104  -2.89599  -4.24077  -2.10397   3.65373   6.84358   6.57355   5.14264   3.73310   1.62244   0.47055  -0.54910   0.25807   2.20468   4.47736   4.78577
   0.00000  -2.35312  -0.98484  -1.96949  -1.92934  -1.18781  -4.21574  -2.48514   4.30924   6.91337   4.44055   3.32520   4.23064   3.50533   1.78524  -0.73513   0.46872   3.27405   7.58755  13.13734
   0.00000  -1.88082   0.17050   0.42093   0.76828   1.88207   0.18345   0.70007   5.09100   5.96698  -0.17066  -1.81858   3.64126   7.16539   2.77858  -5.62451  -5.26045  -1.05632   4.29194  12.12552
  -7.52080  -2.34938  -0.18211   0.89885   0.28244   2.95738   3.23029   0.99764   3.64082   7.19899   2.10194   1.82060  10.80479  13.78103   2.20733 -12.45319  -8.71865  -0.83315   4.88387  15.04160
  -3.52464  -0.70289  -0.28617   1.73347   2.05976   4.54635   4.40207   3.19892   3.60926   7.72455   6.68642   5.40165  11.44455  14.26034  -0.14933 -19.82161 -12.57563   0.11674   7.64392  17.62318
   3.32678   0.28011  -0.34870   4.41078   4.44275   2.50079   0.49286   2.15150   3.33377   7.42360  10.11667   7.98410   9.97146  14.13375   0.95314 -20.78411 -13.86767  -0.12944   8.77913  19.96069
  -3.16082  -1.56371  -0.41777   2.96517   1.62140  -1.54773  -3.88023  -0.75407   2.63817   7.65064  11.99508   7.17440   5.65786   9.22561  -2.32033 -19.93011 -10.06692   3.99498  12.28291  15.80410
  -9.06609  -5.24232  -3.99751  -2.62039  -3.34943  -5.11190  -5.15824  -1.04190   1.96120   8.99329  13.09058   6.53764   4.46806   1.39861 -10.79372 -20.39927  -1.86204  13.51848  19.91555  24.17623
  -8.71995  -9.02812  -7.68527  -5.49550  -6.60271  -8.47565  -5.52026  -0.46488   1.35269  10.14107  13.95825   8.11085   3.49500  -7.28471 -17.48449 -21.07550   1.21694  19.20432  25.73000  20.34654
 -16.86996 -12.34126 -10.17575  -8.79785  -9.32969  -9.85104  -4.63214   3.08582   6.08868  10.97679  12.64995   7.31432   0.61547 -10.11992 -18.18088 -18.24263   4.02498  21.30904  25.95187  22.49329
 -13.67303 -13.32444 -11.67501 -11.15696 -10.99949  -9.81563  -4.75422   2.60450   8.77355  14.22520  15.77942  10.95471   3.74794  -7.95529 -18.05704 -17.35972   2.60951  17.88753  19.40844  16.40764
 -18.71420 -14.49588 -12.86960 -11.13466  -8.44067  -6.05779  -1.96142   4.59138  10.64230  13.11079  14.11122  10.11019   2.01504  -5.84082 -10.77991  -9.61557   5.48148  16.27482  15.24077  18.71420
 -13.13253 -12.07628 -10.29591  -7.02410  -4.28816  -2.39134  -1.13672   4.38563  15.57986  21.93858  18.92176  12.80414   3.49394  -5.95962 -12.02828  -9.36540   2.21815   9.79872  11.76873  13.13253
 -10.36914  -8.40905  -7.14297  -3.46274  -1.61373   0.64831   2.42586   7.50678  15.50181  20.75506  18.06191  12.63003   4.19946  -3.41537  -8.22411  -5.86946   2.14416   8.22678  12.78315  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
