  21.12097  10.18768   9.87394   9.61219   0.00000   4.61171   9.08851   4.49475   4.46225   4.44615   8.89229  13.38674   8.98949   9.08851   9.22341  14.09524  14.41828  14.81091  10.18768  10.56048
  11.96443   8.46208   7.45789   7.39501   5.24104   4.97964   4.29972   2.26746   3.03112   4.53359   6.27943   9.12025   8.99533   9.01302   7.94896   9.01564  10.16015  10.47838  11.84934   9.57155
  10.94779  11.63490  11.73914   9.98268   8.49261   5.88528   3.82015   1.65530   1.13319   1.08222   2.31885   7.42943   9.09255   7.83907   4.13983   6.03434   9.66861  12.60160  13.87036  13.13734
  20.20920  16.60714  19.36923  16.93560  16.60304  14.74018  11.69748   7.10959   7.75064   8.14770   7.73196  10.34314   9.28361   3.76606  -1.25731   2.99926  10.01589  12.44284  13.88903  14.14644
  26.32281  21.25196  24.39160  22.35288  23.51779  21.51869  20.53511  17.31077  17.67803  18.51440  15.70546  11.40934   8.32489   4.05579   1.58576   6.99122  15.53262  14.51263  14.33708  11.28120
  22.91013  17.61411  19.57735  17.74776  16.40190  13.59696  16.07074  16.31869  14.95373  16.47433  14.78496   8.25564   8.06990   9.32653   7.94434  10.65229  16.23498  16.00772  14.95527  12.33622
   8.31695   8.45240   8.60951   8.33790   7.39239   8.86385  13.07999  16.68020  15.93624  17.32486  16.34233  12.29434  14.65618  18.87877  20.29806  20.74225  19.94769  17.32695  15.12156  13.30712
  -7.90205  -1.13554  -2.21202   2.37918   5.57766  11.01796  13.88075  16.87642  16.49192  17.96006  14.70554  14.75286  15.53979  20.39754  28.86981  31.86756  28.43987  19.53462  15.00618   9.48246
  -7.55507  -0.94884  -0.16599   5.12594   8.40796  14.23918  15.86400  15.28196  14.90696  16.24958  12.50137  14.10975  10.83786  15.99379  27.58508  31.18080  28.97602  20.52110  14.37008   9.06609
   1.45332   4.39361   7.17351  10.11530  12.93631  16.06045  17.32471  14.14537  12.09049   9.81979  10.54842  10.72346   9.81272  14.87477  21.84903  22.32080  19.07717  16.54677  11.00375  11.62660
   8.43498  10.58564  12.72059  14.55555  18.34908  19.42059  19.81993  17.84669  15.68746  10.30784  12.14022   9.01277   8.91638   8.74200   9.59214   8.80878   5.02808   6.74804   3.86178  12.65247
  15.04033  15.68811  16.76429  17.94522  18.74985  17.52096  15.22021  14.69222  13.39478   9.87502  10.89085   7.85235   7.34218   6.32069   3.30146  -0.97050  -5.49221  -2.98534  -2.85373   5.46921
  20.05093  18.87649  18.78298  17.02048  14.48244  10.34978   6.72178   6.11447   4.66640  -0.53915  -2.86583  -3.82899  -3.82087  -3.26242  -5.86120  -8.73104 -13.23614  -8.07757  -6.02865  -1.33673
  23.63856  18.91191  17.52551  12.66875  10.00388   6.02118   3.68404   1.78576   0.91128  -3.26815  -7.10470  -7.48499  -8.49481  -9.66855 -11.22234 -11.48079 -14.35498  -7.44194  -5.41520  -3.93976
  14.25756  13.54224  12.15644   8.07684   6.27647   4.65870   3.09685   1.17287  -0.21331  -3.42764  -6.56899  -6.23297  -6.03769  -7.02352  -8.54100  -7.33664  -8.82197  -5.61855  -4.07937  -3.88843
   5.13894   7.67340   7.65983   5.10901   2.56000   2.56817   0.00000   0.00000   0.00000  -2.59639  -2.59639  -2.59275  -2.58606  -2.57739 -10.27269  -2.56000  -2.55451  -2.55328  -5.11560   0.00000
