 5820. 5810. 5800. 5800. 5780. 5780. 5770. 5750. 5750. 5780. 5800. 5820. 5830. 5840. 5840. 5850. 5850. 5860. 5870. 5880.
 5780. 5796. 5784. 5791. 5781. 5780. 5770. 5763. 5765. 5780. 5797. 5812. 5827. 5836. 5840. 5844. 5845. 5846. 5857. 5860.
 5770. 5768. 5758. 5763. 5757. 5756. 5753. 5746. 5742. 5759. 5772. 5782. 5796. 5810. 5815. 5818. 5813. 5812. 5820. 5840.
 5730. 5740. 5725. 5730. 5728. 5732. 5739. 5744. 5745. 5761. 5769. 5769. 5777. 5795. 5806. 5806. 5789. 5781. 5785. 5800.
 5670. 5674. 5654. 5664. 5661. 5670. 5681. 5691. 5693. 5709. 5724. 5725. 5740. 5771. 5789. 5781. 5749. 5744. 5743. 5770.
 5590. 5609. 5589. 5604. 5603. 5619. 5631. 5644. 5648. 5667. 5690. 5703. 5725. 5756. 5772. 5751. 5703. 5703. 5700. 5740.
 5540. 5562. 5538. 5554. 5559. 5576. 5579. 5589. 5594. 5609. 5638. 5663. 5685. 5710. 5725. 5696. 5640. 5644. 5641. 5700.
 5540. 5558. 5533. 5541. 5543. 5547. 5536. 5531. 5535. 5548. 5586. 5618. 5639. 5661. 5663. 5621. 5559. 5581. 5587. 5660.
 5590. 5567. 5544. 5530. 5515. 5500. 5482. 5471. 5472. 5485. 5536. 5566. 5592. 5606. 5576. 5512. 5445. 5497. 5525. 5640.
 5590. 5558. 5525. 5498. 5475. 5449. 5426. 5422. 5428. 5445. 5499. 5526. 5558. 5554. 5493. 5410. 5339. 5407. 5458. 5600.
 5580. 5527. 5487. 5448. 5414. 5378. 5348. 5353. 5372. 5400. 5453. 5486. 5514. 5499. 5426. 5341. 5280. 5358. 5426. 5560.
 5530. 5475. 5430. 5385. 5347. 5309. 5279. 5281. 5301. 5348. 5414. 5466. 5500. 5490. 5419. 5340. 5286. 5356. 5423. 5510.
 5470. 5406. 5358. 5311. 5279. 5250. 5232. 5239. 5271. 5330. 5395. 5449. 5478. 5466. 5413. 5357. 5327. 5389. 5446. 5520.
 5380. 5329. 5285. 5255. 5234. 5222. 5214. 5223. 5257. 5343. 5426. 5485. 5518. 5511. 5463. 5414. 5391. 5425. 5465. 5520.
 5290. 5263. 5219. 5205. 5191. 5190. 5190. 5209. 5250. 5336. 5416. 5479. 5511. 5513. 5483. 5450. 5437. 5458. 5493. 5550.
 5270. 5220. 5190. 5180. 5180. 5180. 5190. 5200. 5240. 5360. 5470. 5530. 5570. 5570. 5540. 5470. 5460. 5470. 5500. 5550.
