  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577  -0.71862  -1.63885  -2.73137  -3.14220  -2.88597  -4.09475  -1.93318   3.72176   6.83053   6.51479   5.13532   3.79093   1.95648   0.85155   0.08917   0.80205   2.73838   4.73508   4.78577
   0.00000  -1.88569  -1.32049  -2.08274  -2.05711  -1.58502  -3.45861  -1.72270   3.87267   6.30124   4.70032   3.76682   4.20232   3.39779   1.50358  -0.50208   0.37703   3.09425   7.24946  13.13734
   0.00000  -1.58405  -0.37945  -0.25134   0.12595   1.01496   0.04390   0.75016   4.14683   5.15370   1.72178   0.88880   4.31024   5.94832   1.88525  -4.06371  -4.02536  -0.31617   5.02986  12.12552
  -7.52080  -2.42234  -0.61537   0.50441   0.84634   2.61041   2.47522   1.73160   3.97989   6.15276   3.37541   3.22450   8.44842   9.90253   1.36659  -8.75830  -6.81256  -0.61088   5.47852  15.04160
  -3.52464  -0.97652  -0.18842   1.80812   2.33558   3.87968   3.51730   2.99981   4.18390   7.07499   6.59438   6.03329   9.53577  10.21666  -0.87132 -14.16924  -9.63203   0.00844   7.53029  17.62318
   3.32678   0.33195   0.19477   3.42275   3.33550   2.42223   1.07209   2.02741   3.82711   7.34277   9.14258   8.00493   9.13552   9.67629  -1.57827 -16.03127 -10.39845   0.95604   9.31114  19.96069
  -3.16082  -1.80581  -0.72907   1.69861   0.83136  -1.06020  -2.24315   0.03450   3.25268   7.73989  10.59314   7.87920   6.71958   5.90513  -4.65491 -16.35065  -8.05015   4.40063  12.16126  15.80410
  -9.06609  -5.54047  -4.12793  -3.05119  -3.46460  -4.44101  -3.91839  -0.62249   2.88171   8.58276  11.37719   7.49015   4.75595  -0.28600 -10.30302 -16.22616  -2.13067  11.69544  18.73916  24.17623
  -8.71995  -8.87283  -7.60990  -6.26887  -6.58220  -7.12350  -4.51312  -0.16455   3.15627   9.40142  11.86720   7.90050   2.78250  -6.62471 -15.08128 -16.42106   0.96181  16.51156  22.83595  20.34654
 -16.86996 -12.28572 -10.29210  -9.06696  -8.84434  -8.34659  -3.99746   2.14354   6.20433  10.57287  11.68786   7.42587   0.67279  -9.00039 -15.65768 -14.40578   3.28919  18.36377  23.22120  22.49329
 -13.67303 -13.18668 -11.71852 -10.70816  -9.82256  -8.25021  -3.77404   2.73186   8.66282  13.22310  14.04198   9.67862   2.40237  -7.64131 -14.99900 -13.49660   2.28062  15.65019  18.37891  16.40764
 -18.71420 -14.35038 -12.30311 -10.29049  -7.83512  -5.47901  -1.57003   4.57986  10.83659  13.99380  14.08995   9.91517   2.28655  -5.90661 -10.60689  -8.50949   3.96102  13.87085  15.42417  18.71420
 -13.13253 -11.89689  -9.93846  -6.93925  -4.45653  -2.39750  -0.27355   5.24260  14.78765  20.42200  18.00063  11.94071   3.37143  -5.46731 -10.69033  -8.16361   1.65637   9.07043  12.10408  13.13253
 -10.36914  -8.85008  -6.95339  -3.66478  -1.73215   0.39691   2.49780   7.48151  15.60805  20.84938  18.24385  12.30227   4.33001  -3.36575  -8.15770  -6.03004   1.52482   7.61439  12.51513  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
