  21.12097  10.18768   9.87394   9.61219   0.00000   4.61171   9.08851   4.49475   4.46225   4.44615   8.89229  13.38674   8.98949   9.08851   9.22341  14.09524  14.41828  14.81091  10.18768  10.56048
  11.96443   8.63483   7.42325   7.05293   4.92776   4.63857   4.00275   2.22709   2.94071   4.36918   6.15129   8.96622   8.83924   8.72981   7.74636   8.83720  10.03290  10.59757  11.95727   9.57155
  10.94779  11.92545  11.87968   9.70427   8.21941   5.75591   3.58881   1.36701   0.85288   0.85971   2.16719   7.33129   8.92886   7.61842   3.97063   5.79292   9.30724  12.53880  13.87186  13.13734
  20.20920  16.73561  19.53553  16.91408  16.37577  14.79458  11.67094   7.09018   7.67669   8.07966   7.63343  10.30563   9.22828   3.77625  -1.19784   2.91134  10.03849  12.66326  14.07416  14.14644
  26.32281  21.34033  24.60469  22.52353  23.53441  21.77422  20.62328  17.39603  17.69856  18.45356  15.61587  11.53218   8.41922   3.99401   1.56345   6.80547  15.51626  14.56716  14.37020  11.28120
  22.91013  17.64518  19.78121  18.16125  16.66042  13.89549  16.10806  16.20279  14.99160  16.44628  14.59293   8.33306   8.19469   9.41518   8.18112  10.62386  16.18694  16.11157  15.05355  12.33622
   8.31695   8.36123   8.66471   8.47614   7.36251   8.78691  12.94780  16.55381  16.05845  17.34012  16.26120  12.37539  14.54326  18.57995  20.36637  20.84050  20.10791  17.58307  15.27822  13.30712
  -7.90205  -1.05613  -2.14785   2.21326   5.46839  11.04343  13.85870  16.81184  16.62510  18.03650  14.62842  14.79937  15.49445  19.98813  28.76756  31.83159  28.92414  19.87666  14.91056   9.48246
  -7.55507  -1.10411  -0.16035   5.09651   8.27058  14.06976  15.88417  15.32231  14.87938  16.28524  12.29450  14.06025  10.79808  15.64671  27.44262  31.06044  29.46233  20.53372  13.84788   9.06609
   1.45332   4.31413   7.22680  10.15844  12.86769  15.99464  17.38517  14.24252  12.24035  10.02062  10.49255  10.75292   9.83132  14.67523  21.77230  22.47796  19.32541  16.48059  10.56885  11.62660
   8.43498  10.52677  12.60435  14.53063  18.16384  19.30871  19.81598  17.88945  15.73084  10.28544  12.04833   8.83414   8.90270   8.66758   9.72233   9.12724   5.01340   7.34730   4.22026  12.65247
  15.04033  15.69561  16.74619  17.91398  18.56040  17.39338  15.17312  14.56258  13.35896   9.98246  11.13437   7.83647   7.34547   6.22194   3.40093  -0.91115  -5.93914  -2.44103  -2.09360   5.46921
  20.05093  18.79943  18.78809  17.04970  14.36635  10.33469   6.88771   6.26742   4.98849  -0.29579  -2.63794  -3.74072  -3.83660  -3.19859  -5.61275  -8.79675 -13.70853  -8.17156  -5.53929  -1.33673
  23.63856  18.85045  17.71460  13.05750  10.11975   6.16558   3.80688   1.90644   1.20678  -3.28857  -7.28194  -7.54770  -8.62058  -9.54093 -11.06079 -11.63397 -14.45235  -7.75165  -5.28530  -3.93976
  14.25756  13.62716  12.26454   8.31122   6.40161   4.76101   3.11758   1.18325  -0.30934  -3.68140  -6.75563  -6.35380  -6.13476  -6.99139  -8.59067  -7.27393  -8.56514  -5.79487  -4.14392  -3.88843
   5.13894   7.67340   7.65983   5.10901   2.56000   2.56817   0.00000   0.00000   0.00000  -2.59639  -2.59639  -2.59275  -2.58606  -2.57739 -10.27269  -2.56000  -2.55451  -2.55328  -5.11560   0.00000
